timestamp,access_time,cache_hit,attack_type,cpu_usage,memory_access_pattern
17.158000,40,1,normal,0.001646,block_access_1
17.176000,42,1,normal,0.001646,sequential_access_2
17.189000,42,1,normal,0.001647,random_access_4
17.205000,48,1,normal,0.001648,stride_access_8
17.217000,42,1,normal,0.001648,block_access_4
17.235000,40,1,normal,0.001649,sequential_access_6
17.246000,42,1,normal,0.001649,random_access_2
17.256000,42,1,normal,0.001650,stride_access_6
17.274000,40,1,normal,0.001651,block_access_3
17.287000,40,1,normal,0.001651,sequential_access_4
17.306000,42,1,normal,0.001652,random_access_6
17.325000,40,1,normal,0.001652,stride_access_5
17.336000,38,1,normal,0.001653,block_access_3
17.346000,40,1,normal,0.001653,sequential_access_3
17.360000,42,1,normal,0.001654,random_access_1
17.374000,42,1,normal,0.001654,stride_access_7
17.393000,40,1,normal,0.001655,block_access_2
17.410000,42,1,normal,0.001656,sequential_access_2
17.422000,42,1,normal,0.001656,random_access_5
17.441000,40,1,normal,0.001657,stride_access_5
17.452000,40,1,normal,0.001657,block_access_7
17.471000,38,1,normal,0.001658,sequential_access_8
17.485000,40,1,normal,0.001658,random_access_5
17.495000,40,1,normal,0.001659,stride_access_2
17.511000,42,1,normal,0.001659,block_access_4
17.521000,42,1,normal,0.001660,sequential_access_3
17.531000,42,1,normal,0.001660,random_access_7
17.541000,40,1,normal,0.001661,stride_access_9
17.555000,42,1,normal,0.001662,block_access_1
17.569000,42,1,normal,0.001662,sequential_access_1
17.579000,40,1,normal,0.001663,random_access_9
17.592000,42,1,normal,0.001663,stride_access_8
17.604000,40,1,normal,0.001664,block_access_1
17.620000,42,1,normal,0.001664,sequential_access_2
17.637000,42,1,normal,0.001665,random_access_4
17.648000,40,1,normal,0.001665,stride_access_8
17.664000,40,1,normal,0.001666,block_access_1
17.682000,40,1,normal,0.001666,sequential_access_3
17.697000,42,1,normal,0.001667,random_access_2
17.714000,40,1,normal,0.001667,stride_access_8
17.727000,42,1,normal,0.001668,block_access_3
17.738000,42,1,normal,0.001668,sequential_access_9
17.749000,38,1,normal,0.001669,random_access_3
17.765000,38,1,normal,0.001671,stride_access_3
17.781000,40,1,normal,0.001672,block_access_5
17.797000,42,1,normal,0.001672,sequential_access_0
17.815000,40,1,normal,0.001673,random_access_6
17.825000,40,1,normal,0.001673,stride_access_2
17.839000,40,1,normal,0.001674,block_access_2
17.857000,44,1,normal,0.001675,sequential_access_6
17.871000,40,1,normal,0.001675,random_access_2
17.884000,44,1,normal,0.001676,stride_access_0
17.897000,40,1,normal,0.001676,block_access_2
17.914000,40,1,normal,0.001677,sequential_access_3
17.925000,40,1,normal,0.001677,random_access_0
17.938000,40,1,normal,0.001678,stride_access_6
17.953000,40,1,normal,0.001679,block_access_6
17.964000,42,1,normal,0.001679,sequential_access_4
17.974000,40,1,normal,0.001680,random_access_8
17.990000,42,1,normal,0.001680,stride_access_7
18.009000,40,1,normal,0.001681,block_access_6
18.024000,38,1,normal,0.001681,sequential_access_2
18.038000,42,1,normal,0.001682,random_access_9
18.049000,42,1,normal,0.001682,stride_access_5
18.060000,40,1,normal,0.001683,block_access_1
18.073000,42,1,normal,0.001683,sequential_access_9
18.084000,42,1,normal,0.001684,random_access_8
18.096000,42,1,normal,0.001684,stride_access_8
18.107000,42,1,normal,0.001685,block_access_6
18.123000,42,1,normal,0.001686,sequential_access_9
18.138000,40,1,normal,0.001686,random_access_4
18.150000,40,1,normal,0.001687,stride_access_0
18.166000,42,1,normal,0.001687,block_access_3
18.177000,40,1,normal,0.001688,sequential_access_3
18.189000,40,1,normal,0.001688,random_access_6
18.204000,42,1,normal,0.001689,stride_access_7
18.216000,40,1,normal,0.001689,block_access_1
18.226000,44,1,normal,0.001690,sequential_access_0
18.241000,40,1,normal,0.001691,random_access_8
18.260000,40,1,normal,0.001691,stride_access_3
18.272000,40,1,normal,0.001692,block_access_8
18.290000,40,1,normal,0.001692,sequential_access_4
18.302000,40,1,normal,0.001693,random_access_6
18.314000,40,1,normal,0.001693,stride_access_3
18.326000,40,1,normal,0.001694,block_access_5
18.345000,40,1,normal,0.001694,sequential_access_1
18.356000,42,1,normal,0.001695,random_access_0
18.369000,40,1,normal,0.001695,stride_access_3
18.387000,42,1,normal,0.001696,block_access_9
18.405000,40,1,normal,0.001696,sequential_access_6
18.419000,40,1,normal,0.001697,random_access_0
18.432000,42,1,normal,0.001698,stride_access_3
18.447000,40,1,normal,0.001698,block_access_8
18.463000,40,1,normal,0.001699,sequential_access_5
18.473000,40,1,normal,0.001699,random_access_2
18.483000,38,1,normal,0.001700,stride_access_8
18.495000,42,1,normal,0.001700,block_access_5
18.506000,40,1,normal,0.001701,sequential_access_1
18.520000,42,1,normal,0.001701,random_access_7
18.532000,42,1,normal,0.001702,stride_access_5
18.548000,40,1,normal,0.001702,block_access_6
18.566000,40,1,normal,0.001703,sequential_access_2
18.581000,38,1,normal,0.001704,random_access_9
18.600000,40,1,normal,0.001704,stride_access_1
18.610000,38,1,normal,0.001705,block_access_6
18.626000,40,1,normal,0.001705,sequential_access_9
18.640000,38,1,normal,0.001706,random_access_4
18.654000,40,1,normal,0.001706,stride_access_2
18.673000,42,1,normal,0.001707,block_access_9
18.684000,40,1,normal,0.001708,sequential_access_0
18.702000,42,1,normal,0.001708,random_access_0
18.717000,42,1,normal,0.001709,stride_access_3
18.731000,48,1,normal,0.001709,block_access_3
18.741000,44,1,normal,0.001710,sequential_access_8
18.754000,40,1,normal,0.001711,random_access_8
18.771000,40,1,normal,0.001711,stride_access_2
18.787000,40,1,normal,0.001712,block_access_0
18.798000,40,1,normal,0.001712,sequential_access_7
18.809000,40,1,normal,0.001713,random_access_4
18.819000,38,1,normal,0.001713,stride_access_0
18.838000,40,1,normal,0.001714,block_access_1
18.855000,40,1,normal,0.001715,sequential_access_8
18.867000,40,1,normal,0.001715,random_access_3
18.881000,42,1,normal,0.001716,stride_access_1
18.892000,40,1,normal,0.001716,block_access_2
18.904000,42,1,normal,0.001717,sequential_access_5
18.915000,40,1,normal,0.001717,random_access_2
18.932000,42,1,normal,0.001718,stride_access_9
18.951000,40,1,normal,0.001718,block_access_5
18.967000,40,1,normal,0.001721,sequential_access_7
18.978000,40,1,normal,0.001721,random_access_2
18.992000,44,1,normal,0.001722,stride_access_5
19.004000,40,1,normal,0.001722,block_access_8
19.018000,42,1,normal,0.001723,sequential_access_6
19.036000,42,1,normal,0.001723,random_access_3
19.050000,40,1,normal,0.001724,stride_access_4
19.064000,40,1,normal,0.001724,block_access_0
19.079000,40,1,normal,0.001725,sequential_access_1
19.091000,38,1,normal,0.001726,random_access_7
19.110000,40,1,normal,0.001726,stride_access_0
19.127000,40,1,normal,0.001727,block_access_6
19.137000,38,1,normal,0.001727,sequential_access_3
19.151000,44,1,normal,0.001728,random_access_8
19.167000,38,1,normal,0.001728,stride_access_7
19.183000,42,1,normal,0.001729,block_access_3
19.200000,40,1,normal,0.001730,sequential_access_2
19.219000,42,1,normal,0.001730,random_access_7
19.236000,40,1,normal,0.001731,stride_access_4
19.248000,42,1,normal,0.001731,block_access_1
19.265000,40,1,normal,0.001732,sequential_access_1
19.282000,42,1,normal,0.001732,random_access_0
19.294000,40,1,normal,0.001733,stride_access_1
19.309000,40,1,normal,0.001733,block_access_4
19.320000,40,1,normal,0.001734,sequential_access_8
19.330000,40,1,normal,0.001735,random_access_9
19.347000,40,1,normal,0.001735,stride_access_2
19.364000,40,1,normal,0.001736,block_access_9
19.382000,42,1,normal,0.001736,sequential_access_7
19.398000,40,1,normal,0.001737,random_access_1
19.414000,40,1,normal,0.001737,stride_access_6
19.424000,40,1,normal,0.001738,block_access_2
19.436000,44,1,normal,0.001738,sequential_access_3
19.453000,40,1,normal,0.001739,random_access_9
19.465000,44,1,normal,0.001739,stride_access_9
19.478000,40,1,normal,0.001740,block_access_9
19.490000,40,1,normal,0.001741,sequential_access_9
19.503000,42,1,normal,0.001741,random_access_0
19.519000,42,1,normal,0.001742,stride_access_4
19.533000,42,1,normal,0.001742,block_access_0
19.552000,40,1,normal,0.001743,sequential_access_7
19.571000,40,1,normal,0.001743,random_access_4
19.585000,44,1,normal,0.001744,stride_access_9
19.603000,42,1,normal,0.001744,block_access_6
19.622000,42,1,normal,0.001745,sequential_access_4
19.634000,42,1,normal,0.001746,random_access_5
19.653000,40,1,normal,0.001746,stride_access_5
19.664000,40,1,normal,0.001747,block_access_2
19.677000,42,1,normal,0.001747,sequential_access_3
19.692000,40,1,normal,0.001748,random_access_0
19.702000,40,1,normal,0.001748,stride_access_5
19.719000,42,1,normal,0.001749,block_access_8
19.729000,40,1,normal,0.001749,sequential_access_4
19.739000,40,1,normal,0.001750,random_access_0
19.751000,40,1,normal,0.001750,stride_access_7
19.765000,40,1,normal,0.001751,block_access_5
19.784000,40,1,normal,0.001752,sequential_access_3
19.796000,42,1,normal,0.001752,random_access_6
19.810000,42,1,normal,0.001753,stride_access_5
19.829000,42,1,normal,0.001753,block_access_1
19.847000,42,1,normal,0.001754,sequential_access_4
19.858000,40,1,normal,0.001754,random_access_1
19.873000,40,1,normal,0.001755,stride_access_9
19.888000,40,1,normal,0.001755,block_access_2
19.901000,40,1,normal,0.001756,sequential_access_8
19.915000,44,1,normal,0.001756,random_access_0
19.933000,42,1,normal,0.001757,stride_access_5
19.952000,42,1,normal,0.001758,block_access_3
19.965000,38,1,normal,0.001758,sequential_access_0
19.982000,40,1,normal,0.001759,random_access_9
19.996000,42,1,normal,0.001759,stride_access_5
20.006000,42,1,normal,0.001760,block_access_4
20.018000,42,1,normal,0.001760,sequential_access_6
20.029000,42,1,normal,0.001761,random_access_3
20.045000,40,1,normal,0.001761,stride_access_6
20.057000,40,1,normal,0.001762,block_access_3
20.071000,42,1,normal,0.001762,sequential_access_6
20.086000,42,1,normal,0.001763,random_access_4
20.102000,42,1,normal,0.001764,stride_access_2
20.112000,40,1,normal,0.001764,block_access_2
20.124000,40,1,normal,0.001765,sequential_access_9
20.138000,44,1,normal,0.001765,random_access_6
20.157000,42,1,normal,0.001766,stride_access_2
20.170000,42,1,normal,0.001766,block_access_5
20.187000,42,1,normal,0.001767,sequential_access_2
20.206000,40,1,normal,0.001767,random_access_0
20.222000,40,1,normal,0.001769,stride_access_3
20.241000,40,1,normal,0.001770,block_access_2
20.256000,40,1,normal,0.001771,sequential_access_8
20.273000,40,1,normal,0.001771,random_access_1
20.289000,40,1,normal,0.001772,stride_access_3
20.308000,40,1,normal,0.001772,block_access_9
20.321000,38,1,normal,0.001773,sequential_access_0
20.335000,40,1,normal,0.001774,random_access_6
20.354000,40,1,normal,0.001774,stride_access_0
20.365000,40,1,normal,0.001775,block_access_5
20.376000,42,1,normal,0.001775,sequential_access_1
20.390000,40,1,normal,0.001776,random_access_8
20.403000,40,1,normal,0.001776,stride_access_1
20.418000,40,1,normal,0.001777,block_access_7
20.437000,42,1,normal,0.001778,sequential_access_2
20.453000,40,1,normal,0.001778,random_access_7
20.472000,46,1,normal,0.001779,stride_access_8
20.488000,42,1,normal,0.001779,block_access_7
20.498000,40,1,normal,0.001780,sequential_access_6
20.517000,40,1,normal,0.001780,random_access_3
20.530000,40,1,normal,0.001781,stride_access_6
20.549000,40,1,normal,0.001781,block_access_8
20.563000,40,1,normal,0.001782,sequential_access_6
20.581000,42,1,normal,0.001783,random_access_3
20.599000,40,1,normal,0.001783,stride_access_5
20.616000,40,1,normal,0.001784,block_access_0
20.634000,40,1,normal,0.001784,sequential_access_0
20.647000,40,1,normal,0.001785,random_access_3
20.659000,40,1,normal,0.001785,stride_access_3
20.677000,42,1,normal,0.001786,block_access_0
20.694000,40,1,normal,0.001787,sequential_access_3
20.705000,40,1,normal,0.001787,random_access_4
20.716000,40,1,normal,0.001788,stride_access_8
20.730000,40,1,normal,0.001788,block_access_8
20.743000,40,1,normal,0.001789,sequential_access_2
20.761000,40,1,normal,0.001789,random_access_5
20.774000,42,1,normal,0.001790,stride_access_8
20.791000,42,1,normal,0.001791,block_access_9
20.804000,42,1,normal,0.001791,sequential_access_0
20.819000,40,1,normal,0.001792,random_access_5
20.836000,40,1,normal,0.001792,stride_access_1
20.849000,42,1,normal,0.001793,block_access_4
20.866000,42,1,normal,0.001793,sequential_access_7
20.879000,38,1,normal,0.001794,random_access_8
20.898000,42,1,normal,0.001794,stride_access_1
20.913000,40,1,normal,0.001795,block_access_1
20.930000,38,1,normal,0.001796,sequential_access_8
20.949000,42,1,normal,0.001796,random_access_6
20.965000,40,1,normal,0.001797,stride_access_8
20.977000,42,1,normal,0.001797,block_access_3
20.996000,40,1,normal,0.001798,sequential_access_2
21.006000,40,1,normal,0.001798,random_access_3
21.018000,40,1,normal,0.001799,stride_access_4
21.034000,40,1,normal,0.001800,block_access_7
21.049000,42,1,normal,0.001800,sequential_access_7
21.068000,44,1,normal,0.001801,random_access_4
21.086000,40,1,normal,0.001801,stride_access_4
21.098000,40,1,normal,0.001802,block_access_4
21.113000,38,1,normal,0.001802,sequential_access_8
21.132000,42,1,normal,0.001803,random_access_7
21.150000,42,1,normal,0.001803,stride_access_4
21.164000,40,1,normal,0.001804,block_access_4
21.177000,42,1,normal,0.001804,sequential_access_5
21.192000,40,1,normal,0.001805,random_access_3
21.211000,38,1,normal,0.001806,stride_access_9
21.222000,38,1,normal,0.001806,block_access_8
21.235000,42,1,normal,0.001807,sequential_access_0
21.251000,40,1,normal,0.001807,random_access_4
21.264000,46,1,normal,0.001808,stride_access_7
21.279000,46,1,normal,0.001808,block_access_3
21.296000,42,1,normal,0.001809,sequential_access_8
21.309000,40,1,normal,0.001810,random_access_6
21.319000,42,1,normal,0.001810,stride_access_7
21.334000,42,1,normal,0.001811,block_access_7
21.348000,38,1,normal,0.001811,sequential_access_7
21.361000,44,1,normal,0.001812,random_access_7
21.374000,40,1,normal,0.001812,stride_access_4
21.393000,40,1,normal,0.001813,block_access_8
21.406000,40,1,normal,0.001813,sequential_access_6
21.424000,40,1,normal,0.001814,random_access_6
21.440000,42,1,normal,0.001815,stride_access_2
21.452000,42,1,normal,0.001815,block_access_1
21.469000,42,1,normal,0.001816,sequential_access_9
21.486000,40,1,normal,0.001816,random_access_1
21.500000,42,1,normal,0.001817,stride_access_1
21.519000,40,1,normal,0.001819,block_access_2
21.537000,40,1,normal,0.001820,sequential_access_3
21.547000,40,1,normal,0.001820,random_access_4
21.560000,42,1,normal,0.001821,stride_access_0
21.578000,40,1,normal,0.001821,block_access_8
21.593000,42,1,normal,0.001822,sequential_access_9
21.606000,40,1,normal,0.001822,random_access_1
21.617000,40,1,normal,0.001823,stride_access_8
21.634000,42,1,normal,0.001824,block_access_4
21.645000,42,1,normal,0.001824,sequential_access_5
21.664000,42,1,normal,0.001825,random_access_7
21.682000,42,1,normal,0.001825,stride_access_7
21.701000,40,1,normal,0.001826,block_access_4
21.716000,42,1,normal,0.001826,sequential_access_6
21.733000,40,1,normal,0.001827,random_access_8
21.743000,46,1,normal,0.001827,stride_access_9
21.757000,44,1,normal,0.001828,block_access_8
21.772000,46,1,normal,0.001829,sequential_access_0
21.784000,44,1,normal,0.001829,random_access_4
21.796000,42,1,normal,0.001830,stride_access_8
21.806000,42,1,normal,0.001830,block_access_2
21.822000,40,1,normal,0.001831,sequential_access_9
21.840000,42,1,normal,0.001832,random_access_3
21.850000,40,1,normal,0.001832,stride_access_7
21.864000,44,1,normal,0.001833,block_access_7
21.878000,46,1,normal,0.001833,sequential_access_1
21.888000,42,1,normal,0.001834,random_access_4
21.906000,38,1,normal,0.001835,stride_access_2
21.916000,38,1,normal,0.001835,block_access_9
21.933000,42,1,normal,0.001836,sequential_access_3
21.947000,42,1,normal,0.001836,random_access_9
21.957000,40,1,normal,0.001837,stride_access_9
21.968000,40,1,normal,0.001837,block_access_8
21.980000,40,1,normal,0.001838,sequential_access_5
21.995000,42,1,normal,0.001838,random_access_6
22.013000,40,1,normal,0.001839,stride_access_7
22.029000,40,1,normal,0.001840,block_access_5
22.040000,42,1,normal,0.001840,sequential_access_6
22.054000,42,1,normal,0.001841,random_access_4
22.067000,42,1,normal,0.001841,stride_access_1
22.081000,42,1,normal,0.001842,block_access_8
22.095000,42,1,normal,0.001842,sequential_access_7
22.107000,40,1,normal,0.001843,random_access_4
22.123000,40,1,normal,0.001843,stride_access_2
22.140000,40,1,normal,0.001844,block_access_4
22.154000,42,1,normal,0.001845,sequential_access_5
22.171000,40,1,normal,0.001845,random_access_1
22.190000,38,1,normal,0.001846,stride_access_4
22.201000,42,1,normal,0.001846,block_access_0
22.217000,40,1,normal,0.001847,sequential_access_4
22.228000,38,1,normal,0.001847,random_access_8
22.244000,42,1,normal,0.001848,stride_access_7
22.257000,40,1,normal,0.001848,block_access_7
22.271000,38,1,normal,0.001849,sequential_access_7
22.281000,42,1,normal,0.001849,random_access_7
22.299000,42,1,normal,0.001850,stride_access_7
22.316000,38,1,normal,0.001851,block_access_4
22.326000,40,1,normal,0.001851,sequential_access_2
22.343000,40,1,normal,0.001852,random_access_9
22.356000,42,1,normal,0.001852,stride_access_6
22.370000,40,1,normal,0.001853,block_access_4
22.388000,40,1,normal,0.001853,sequential_access_9
22.403000,38,1,normal,0.001854,random_access_1
22.414000,44,1,normal,0.001854,stride_access_7
22.425000,38,1,normal,0.001855,block_access_6
22.440000,40,1,normal,0.001855,sequential_access_0
22.457000,40,1,normal,0.001856,random_access_4
22.471000,42,1,normal,0.001857,stride_access_1
22.481000,38,1,normal,0.001857,block_access_0
22.491000,42,1,normal,0.001858,sequential_access_0
22.508000,40,1,normal,0.001858,random_access_0
22.524000,42,1,normal,0.001859,stride_access_8
22.536000,42,1,normal,0.001859,block_access_6
22.551000,42,1,normal,0.001860,sequential_access_6
22.566000,42,1,normal,0.001860,random_access_1
22.584000,40,1,normal,0.001861,stride_access_1
22.594000,40,1,normal,0.001861,block_access_9
22.606000,40,1,normal,0.001862,sequential_access_6
22.621000,40,1,normal,0.001863,random_access_6
22.633000,40,1,normal,0.001863,stride_access_5
22.648000,42,1,normal,0.001864,block_access_9
22.661000,38,1,normal,0.001864,sequential_access_9
22.673000,42,1,normal,0.001865,random_access_4
22.688000,40,1,normal,0.001865,stride_access_7
22.707000,40,1,normal,0.001866,block_access_4
22.723000,42,1,normal,0.001866,sequential_access_5
22.738000,46,1,normal,0.001868,random_access_9
22.753000,40,1,normal,0.001869,stride_access_2
22.772000,40,1,normal,0.001870,block_access_9
22.783000,42,1,normal,0.001870,sequential_access_1
22.797000,42,1,normal,0.001871,random_access_4
22.812000,44,1,normal,0.001871,stride_access_9
22.829000,40,1,normal,0.001872,block_access_4
22.839000,42,1,normal,0.001872,sequential_access_7
22.853000,44,1,normal,0.001873,random_access_2
22.864000,46,1,normal,0.001873,stride_access_5
22.880000,40,1,normal,0.001874,block_access_2
22.896000,42,1,normal,0.001874,sequential_access_5
22.910000,42,1,normal,0.001875,random_access_1
22.925000,40,1,normal,0.001876,stride_access_3
22.935000,38,1,normal,0.001876,block_access_4
22.950000,38,1,normal,0.001877,sequential_access_2
22.964000,42,1,normal,0.001877,random_access_5
22.979000,42,1,normal,0.001878,stride_access_0
22.992000,42,1,normal,0.001878,block_access_5
23.011000,40,1,normal,0.001879,sequential_access_8
23.030000,44,1,normal,0.001879,random_access_7
23.042000,44,1,normal,0.001880,stride_access_4
23.055000,40,1,normal,0.001881,block_access_6
23.065000,42,1,normal,0.001881,sequential_access_4
23.084000,40,1,normal,0.001882,random_access_0
23.096000,40,1,normal,0.001883,stride_access_2
23.115000,40,1,normal,0.001883,block_access_8
23.134000,40,1,normal,0.001884,sequential_access_0
23.150000,38,1,normal,0.001884,random_access_5
23.161000,40,1,normal,0.001885,stride_access_6
23.171000,40,1,normal,0.001885,block_access_6
23.183000,40,1,normal,0.001886,sequential_access_6
23.200000,42,1,normal,0.001886,random_access_7
23.212000,38,1,normal,0.001887,stride_access_9
23.231000,40,1,normal,0.001888,block_access_0
23.249000,40,1,normal,0.001888,sequential_access_4
23.259000,42,1,normal,0.001889,random_access_0
23.275000,40,1,normal,0.001889,stride_access_2
23.291000,40,1,normal,0.001890,block_access_6
23.307000,44,1,normal,0.001890,sequential_access_6
23.317000,40,1,normal,0.001891,random_access_6
23.333000,42,1,normal,0.001891,stride_access_0
23.343000,46,1,normal,0.001892,block_access_9
23.360000,42,1,normal,0.001893,sequential_access_7
23.373000,42,1,normal,0.001893,random_access_8
23.388000,42,1,normal,0.001894,stride_access_8
23.403000,44,1,normal,0.001894,block_access_6
23.416000,38,1,normal,0.001895,sequential_access_9
23.426000,42,1,normal,0.001896,random_access_4
23.440000,40,1,normal,0.001896,stride_access_7
23.453000,42,1,normal,0.001897,block_access_9
23.472000,40,1,normal,0.001898,sequential_access_4
23.488000,40,1,normal,0.001898,random_access_4
23.498000,40,1,normal,0.001899,stride_access_7
23.513000,40,1,normal,0.001899,block_access_3
23.524000,40,1,normal,0.001900,sequential_access_8
23.542000,40,1,normal,0.001900,random_access_6
23.559000,38,1,normal,0.001901,stride_access_9
23.575000,40,1,normal,0.001901,block_access_0
23.594000,40,1,normal,0.001902,sequential_access_4
23.609000,40,1,normal,0.001902,random_access_9
23.626000,42,1,normal,0.001903,stride_access_4
23.641000,40,1,normal,0.001904,block_access_0
23.657000,40,1,normal,0.001904,sequential_access_2
23.667000,42,1,normal,0.001905,random_access_5
23.683000,40,1,normal,0.001905,stride_access_2
23.700000,40,1,normal,0.001906,block_access_3
23.719000,38,1,normal,0.001906,sequential_access_7
23.733000,44,1,normal,0.001907,random_access_5
23.743000,38,1,normal,0.001907,stride_access_9
23.760000,38,1,normal,0.001908,block_access_1
23.779000,40,1,normal,0.001908,sequential_access_3
23.791000,40,1,normal,0.001909,random_access_7
23.809000,40,1,normal,0.001910,stride_access_7
23.822000,40,1,normal,0.001910,block_access_8
23.832000,40,1,normal,0.001911,sequential_access_7
23.845000,38,1,normal,0.001911,random_access_8
23.855000,42,1,normal,0.001912,stride_access_9
23.867000,38,1,normal,0.001912,block_access_8
23.882000,42,1,normal,0.001913,sequential_access_6
23.901000,40,1,normal,0.001913,random_access_2
23.918000,42,1,normal,0.001914,stride_access_1
23.936000,40,1,normal,0.001914,block_access_8
23.951000,42,1,normal,0.001915,sequential_access_7
23.969000,40,1,normal,0.001916,random_access_4
23.984000,40,1,normal,0.001916,stride_access_6
23.995000,40,1,normal,0.001918,block_access_6
24.008000,40,1,normal,0.001919,sequential_access_5
24.022000,42,1,normal,0.001920,random_access_4
24.036000,42,1,normal,0.001920,stride_access_3
24.048000,46,1,normal,0.001921,block_access_7
24.066000,42,1,normal,0.001921,sequential_access_6
24.082000,40,1,normal,0.001922,random_access_7
24.097000,40,1,normal,0.001922,stride_access_8
24.114000,42,1,normal,0.001923,block_access_8
24.126000,42,1,normal,0.001924,sequential_access_2
24.139000,40,1,normal,0.001924,random_access_8
24.155000,42,1,normal,0.001925,stride_access_9
24.173000,40,1,normal,0.001925,block_access_3
24.190000,42,1,normal,0.001926,sequential_access_1
24.209000,40,1,normal,0.001926,random_access_7
24.224000,42,1,normal,0.001927,stride_access_3
24.234000,40,1,normal,0.001927,block_access_1
24.251000,42,1,normal,0.001928,sequential_access_0
24.265000,40,1,normal,0.001929,random_access_4
24.276000,40,1,normal,0.001929,stride_access_3
24.286000,42,1,normal,0.001930,block_access_8
24.302000,42,1,normal,0.001931,sequential_access_9
24.312000,40,1,normal,0.001931,random_access_8
24.330000,42,1,normal,0.001932,stride_access_3
24.346000,38,1,normal,0.001932,block_access_7
24.361000,42,1,normal,0.001933,sequential_access_2
24.374000,40,1,normal,0.001934,random_access_1
24.389000,40,1,normal,0.001934,stride_access_3
24.403000,40,1,normal,0.001935,block_access_2
24.414000,40,1,normal,0.001935,sequential_access_2
24.431000,40,1,normal,0.001936,random_access_6
24.450000,42,1,normal,0.001936,stride_access_6
24.468000,42,1,normal,0.001937,block_access_7
24.479000,42,1,normal,0.001938,sequential_access_6
24.498000,48,1,normal,0.001938,random_access_4
24.511000,40,1,normal,0.001939,stride_access_5
24.527000,42,1,normal,0.001939,block_access_1
24.538000,40,1,normal,0.001940,sequential_access_9
24.550000,40,1,normal,0.001940,random_access_6
24.565000,38,1,normal,0.001941,stride_access_9
24.576000,42,1,normal,0.001941,block_access_0
24.588000,44,1,normal,0.001942,sequential_access_0
24.601000,40,1,normal,0.001942,random_access_7
24.620000,42,1,normal,0.001943,stride_access_7
24.631000,40,1,normal,0.001944,block_access_0
24.647000,40,1,normal,0.001944,sequential_access_0
24.665000,40,1,normal,0.001945,random_access_9
24.683000,40,1,normal,0.001945,stride_access_5
24.696000,40,1,normal,0.001946,block_access_6
24.707000,40,1,normal,0.001946,sequential_access_2
24.726000,40,1,normal,0.001947,random_access_4
24.742000,40,1,normal,0.001947,stride_access_6
24.759000,40,1,normal,0.001948,block_access_5
24.773000,44,1,normal,0.001949,sequential_access_9
24.784000,42,1,normal,0.001949,random_access_9
24.796000,40,1,normal,0.001950,stride_access_9
24.806000,38,1,normal,0.001950,block_access_4
24.817000,42,1,normal,0.001951,sequential_access_4
24.830000,40,1,normal,0.001952,random_access_5
24.845000,42,1,normal,0.001952,stride_access_0
24.857000,40,1,normal,0.001953,block_access_4
24.872000,38,1,normal,0.001953,sequential_access_3
24.890000,40,1,normal,0.001954,random_access_0
24.909000,40,1,normal,0.001954,stride_access_6
24.927000,42,1,normal,0.001955,block_access_3
24.945000,42,1,normal,0.001955,sequential_access_2
24.963000,40,1,normal,0.001956,random_access_9
24.979000,40,1,normal,0.001957,stride_access_6
24.994000,40,1,normal,0.001957,block_access_5
25.010000,38,1,normal,0.001958,sequential_access_0
25.020000,38,1,normal,0.001958,random_access_8
25.033000,42,1,normal,0.001959,stride_access_8
25.047000,42,1,normal,0.001959,block_access_2
25.064000,38,1,normal,0.001960,sequential_access_4
25.081000,42,1,normal,0.001960,random_access_7
25.093000,40,1,normal,0.001961,stride_access_5
25.111000,40,1,normal,0.001961,block_access_9
25.123000,40,1,normal,0.001962,sequential_access_9
25.138000,42,1,normal,0.001963,random_access_9
25.150000,38,1,normal,0.001963,stride_access_3
25.165000,42,1,normal,0.001964,block_access_5
25.181000,40,1,normal,0.001964,sequential_access_0
25.199000,42,1,normal,0.001965,random_access_5
25.209000,42,1,normal,0.001965,stride_access_3
25.222000,42,1,normal,0.001966,block_access_6
25.236000,42,1,normal,0.001966,sequential_access_8
25.253000,40,1,normal,0.001968,random_access_5
25.270000,40,1,normal,0.001969,stride_access_7
25.284000,42,1,normal,0.001970,block_access_1
25.295000,42,1,normal,0.001970,sequential_access_7
25.309000,40,1,normal,0.001971,random_access_1
25.321000,42,1,normal,0.001971,stride_access_5
25.335000,42,1,normal,0.001972,block_access_2
25.346000,42,1,normal,0.001972,sequential_access_6
25.365000,40,1,normal,0.001973,random_access_2
25.384000,42,1,normal,0.001973,stride_access_6
25.402000,40,1,normal,0.001974,block_access_6
25.413000,38,1,normal,0.001974,sequential_access_6
25.432000,40,1,normal,0.001975,random_access_7
25.445000,40,1,normal,0.001976,stride_access_3
25.457000,40,1,normal,0.001976,block_access_2
25.467000,42,1,normal,0.001977,sequential_access_9
25.484000,40,1,normal,0.001977,random_access_9
25.496000,42,1,normal,0.001978,stride_access_9
25.512000,44,1,normal,0.001978,block_access_3
25.526000,40,1,normal,0.001979,sequential_access_3
25.544000,42,1,normal,0.001979,random_access_2
25.559000,38,1,normal,0.001980,stride_access_8
25.576000,42,1,normal,0.001980,block_access_5
25.593000,40,1,normal,0.001981,sequential_access_8
25.607000,44,1,normal,0.001981,random_access_6
25.622000,40,1,normal,0.001982,stride_access_8
25.636000,42,1,normal,0.001983,block_access_5
25.648000,40,1,normal,0.001983,sequential_access_6
25.658000,42,1,normal,0.001984,random_access_3
